# Starting date:             2015-05-25 12:29:59
# Cluster job name:          fribourg.m1.r2c.r.goal
# Cluster job ID:            7827438
# Cluster node:              hnode11
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
132,64,N,N,2.992,1.654,1.0,0.2,s15_t1.0_a0.2_032.gff
133,184,N,N,3.154,1.790,1.0,0.2,s15_t1.0_a0.2_033.gff
134,285,N,N,3.329,1.908,1.0,0.2,s15_t1.0_a0.2_034.gff
135,430,N,N,6.930,3.890,1.0,0.2,s15_t1.0_a0.2_035.gff
136,34,N,N,2.626,1.532,1.0,0.2,s15_t1.0_a0.2_036.gff
137,53,N,N,2.707,1.581,1.0,0.2,s15_t1.0_a0.2_037.gff
138,202,N,N,3.272,1.846,1.0,0.2,s15_t1.0_a0.2_038.gff
139,31,N,N,2.769,1.806,1.0,0.2,s15_t1.0_a0.2_039.gff
140,632,N,N,4.140,2.269,1.0,0.2,s15_t1.0_a0.2_040.gff
141,223,N,N,3.210,1.835,1.0,0.2,s15_t1.0_a0.2_041.gff
142,15,N,N,2.528,2.345,1.0,0.2,s15_t1.0_a0.2_042.gff
143,134,N,N,2.902,1.525,1.0,0.2,s15_t1.0_a0.2_043.gff
144,321,N,N,3.419,1.845,1.0,0.2,s15_t1.0_a0.2_044.gff
145,307,N,N,3.478,1.916,1.0,0.2,s15_t1.0_a0.2_045.gff
146,330,N,N,3.866,2.390,1.0,0.2,s15_t1.0_a0.2_046.gff
147,953,N,N,8.779,4.664,1.0,0.2,s15_t1.0_a0.2_047.gff
148,12,N,N,2.508,1.543,1.0,0.2,s15_t1.0_a0.2_048.gff
149,130,N,N,3.418,1.845,1.0,0.2,s15_t1.0_a0.2_049.gff
150,704,N,N,3.991,2.262,1.0,0.2,s15_t1.0_a0.2_050.gff
151,213,N,N,3.136,1.788,1.0,0.2,s15_t1.0_a0.2_051.gff
152,119,N,N,2.878,1.867,1.0,0.2,s15_t1.0_a0.2_052.gff
153,260,N,N,3.400,1.897,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1044,N,N,5.511,2.728,1.0,0.2,s15_t1.0_a0.2_054.gff
155,488,N,N,3.970,2.154,1.0,0.2,s15_t1.0_a0.2_055.gff
156,220,N,N,3.415,2.237,1.0,0.2,s15_t1.0_a0.2_056.gff
157,23,N,N,2.757,2.649,1.0,0.2,s15_t1.0_a0.2_057.gff
158,63,N,N,2.691,1.890,1.0,0.2,s15_t1.0_a0.2_058.gff
159,24,N,N,2.533,1.803,1.0,0.2,s15_t1.0_a0.2_059.gff
160,937,N,N,4.522,3.017,1.0,0.2,s15_t1.0_a0.2_060.gff
161,29,N,N,2.561,1.444,1.0,0.2,s15_t1.0_a0.2_061.gff
162,154,N,N,2.950,1.755,1.0,0.2,s15_t1.0_a0.2_062.gff
163,73,N,N,2.885,1.735,1.0,0.2,s15_t1.0_a0.2_063.gff
164,58,N,N,2.730,1.519,1.0,0.2,s15_t1.0_a0.2_064.gff
165,61,N,N,2.693,1.689,1.0,0.2,s15_t1.0_a0.2_065.gff
166,849,N,N,4.307,2.394,1.0,0.2,s15_t1.0_a0.2_066.gff
167,542,N,N,4.206,2.478,1.0,0.2,s15_t1.0_a0.2_067.gff
168,26,N,N,2.670,1.542,1.0,0.2,s15_t1.0_a0.2_068.gff
169,249,N,N,3.259,1.900,1.0,0.2,s15_t1.0_a0.2_069.gff
170,4,N,N,2.852,1.580,1.0,0.2,s15_t1.0_a0.2_070.gff
171,40,N,N,2.645,1.886,1.0,0.2,s15_t1.0_a0.2_071.gff
172,279,N,N,3.245,1.850,1.0,0.2,s15_t1.0_a0.2_072.gff
173,6,N,N,2.567,2.578,1.0,0.2,s15_t1.0_a0.2_073.gff
174,193,N,N,3.756,3.739,1.0,0.2,s15_t1.0_a0.2_074.gff
175,208,N,N,3.234,1.814,1.0,0.2,s15_t1.0_a0.2_075.gff
176,155,N,N,3.090,1.642,1.0,0.2,s15_t1.0_a0.2_076.gff
177,63,N,N,2.676,1.552,1.0,0.2,s15_t1.0_a0.2_077.gff
178,96,N,N,2.825,2.053,1.0,0.2,s15_t1.0_a0.2_078.gff
179,17,N,N,2.662,2.280,1.0,0.2,s15_t1.0_a0.2_079.gff
180,1559,N,N,6.176,3.308,1.0,0.2,s15_t1.0_a0.2_080.gff
181,737,N,N,4.244,2.388,1.0,0.2,s15_t1.0_a0.2_081.gff
182,566,N,N,3.995,2.310,1.0,0.2,s15_t1.0_a0.2_082.gff
183,100,N,N,2.833,1.649,1.0,0.2,s15_t1.0_a0.2_083.gff
184,66,N,N,2.690,1.648,1.0,0.2,s15_t1.0_a0.2_084.gff
185,20,N,N,2.556,1.385,1.0,0.2,s15_t1.0_a0.2_085.gff
186,508,N,N,3.960,2.218,1.0,0.2,s15_t1.0_a0.2_086.gff
187,1305,N,N,6.017,2.955,1.0,0.2,s15_t1.0_a0.2_087.gff
