# Starting date:             2015-05-16 16:33:12
# Cluster job name:          rank.tr.ro.goal_01_of_10
# Cluster job ID:            7369721
# Cluster node:              hnode27
# Cluster queue:             mpi.q
# GOAL command:              complement -m rank -tr -ro
# Input data:                goal.01_of_10.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
263,566,N,N,4.181,3.721,1.0,0.3,s15_t1.0_a0.3_063.gff
264,906,N,N,4.826,4.136,1.0,0.3,s15_t1.0_a0.3_064.gff
265,214,N,N,3.233,2.382,1.0,0.3,s15_t1.0_a0.3_065.gff
266,3188,N,N,7.504,10.619,1.0,0.3,s15_t1.0_a0.3_066.gff
267,5,N,N,2.447,3.567,1.0,0.3,s15_t1.0_a0.3_067.gff
268,1089,N,N,4.897,2.686,1.0,0.3,s15_t1.0_a0.3_068.gff
269,18835,N,N,21.852,19.984,1.0,0.3,s15_t1.0_a0.3_069.gff
270,62,N,N,2.582,1.728,1.0,0.3,s15_t1.0_a0.3_070.gff
271,27598,N,N,38.625,30.778,1.0,0.3,s15_t1.0_a0.3_071.gff
272,NA,Y,N,602.316,592.066,1.0,0.3,s15_t1.0_a0.3_072.gff
273,44944,N,N,60.425,52.619,1.0,0.3,s15_t1.0_a0.3_073.gff
274,152,N,N,2.948,8.540,1.0,0.3,s15_t1.0_a0.3_074.gff
275,834,N,N,5.345,5.651,1.0,0.3,s15_t1.0_a0.3_075.gff
276,67,N,N,2.608,7.093,1.0,0.3,s15_t1.0_a0.3_076.gff
277,7422,N,N,14.355,9.342,1.0,0.3,s15_t1.0_a0.3_077.gff
278,96746,N,N,163.241,140.562,1.0,0.3,s15_t1.0_a0.3_078.gff
279,4188,N,N,7.136,4.122,1.0,0.3,s15_t1.0_a0.3_079.gff
280,2010,N,N,5.585,2.790,1.0,0.3,s15_t1.0_a0.3_080.gff
281,1681,N,N,6.230,3.291,1.0,0.3,s15_t1.0_a0.3_081.gff
282,NA,Y,N,602.300,387.072,1.0,0.3,s15_t1.0_a0.3_082.gff
283,20489,N,N,24.466,15.674,1.0,0.3,s15_t1.0_a0.3_083.gff
284,68,N,N,2.573,3.571,1.0,0.3,s15_t1.0_a0.3_084.gff
285,792,N,N,6.107,4.274,1.0,0.3,s15_t1.0_a0.3_085.gff
286,215,N,N,3.291,3.144,1.0,0.3,s15_t1.0_a0.3_086.gff
287,28,N,N,2.488,2.668,1.0,0.3,s15_t1.0_a0.3_087.gff
288,107,N,N,2.933,2.599,1.0,0.3,s15_t1.0_a0.3_088.gff
289,51,N,N,2.534,2.050,1.0,0.3,s15_t1.0_a0.3_089.gff
290,82535,N,N,236.090,208.635,1.0,0.3,s15_t1.0_a0.3_090.gff
291,53,N,N,2.572,3.292,1.0,0.3,s15_t1.0_a0.3_091.gff
292,538,N,N,4.302,2.971,1.0,0.3,s15_t1.0_a0.3_092.gff
293,4653,N,N,9.001,10.628,1.0,0.3,s15_t1.0_a0.3_093.gff
294,765,N,N,5.079,10.707,1.0,0.3,s15_t1.0_a0.3_094.gff
295,2726,N,N,6.589,6.156,1.0,0.3,s15_t1.0_a0.3_095.gff
296,709,N,N,4.477,7.699,1.0,0.3,s15_t1.0_a0.3_096.gff
297,5229,N,N,9.044,7.404,1.0,0.3,s15_t1.0_a0.3_097.gff
298,89,N,N,2.649,2.131,1.0,0.3,s15_t1.0_a0.3_098.gff
299,318,N,N,3.981,2.228,1.0,0.3,s15_t1.0_a0.3_099.gff
300,209,N,N,3.100,2.749,1.0,0.3,s15_t1.0_a0.3_100.gff
301,330,N,N,3.769,3.305,1.0,0.4,s15_t1.0_a0.4_001.gff
302,13175,N,N,18.811,14.705,1.0,0.4,s15_t1.0_a0.4_002.gff
303,123,N,N,2.924,1.594,1.0,0.4,s15_t1.0_a0.4_003.gff
304,726,N,N,4.698,4.612,1.0,0.4,s15_t1.0_a0.4_004.gff
305,26,N,N,2.460,1.745,1.0,0.4,s15_t1.0_a0.4_005.gff
