# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.m1.goal
# Cluster job ID:            7348681
# Cluster node:              hnode40
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -m1
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
497,N,N,2.086,4.010,2.8,0.3,s15_t2.8_a0.3_089.gff
377,N,N,2.972,3.328,2.8,0.3,s15_t2.8_a0.3_090.gff
158,N,N,5.577,2.839,2.8,0.3,s15_t2.8_a0.3_091.gff
536,N,N,4.082,4.041,2.8,0.3,s15_t2.8_a0.3_092.gff
682,N,N,2.389,4.503,2.8,0.3,s15_t2.8_a0.3_093.gff
1300,N,N,3.064,5.714,2.8,0.3,s15_t2.8_a0.3_094.gff
531,N,N,2.562,4.036,2.8,0.3,s15_t2.8_a0.3_095.gff
450,N,N,2.235,3.728,2.8,0.3,s15_t2.8_a0.3_096.gff
820,N,N,2.498,4.663,2.8,0.3,s15_t2.8_a0.3_097.gff
1042,N,N,3.001,4.875,2.8,0.3,s15_t2.8_a0.3_098.gff
725,N,N,2.655,4.293,2.8,0.3,s15_t2.8_a0.3_099.gff
608,N,N,2.666,4.181,2.8,0.3,s15_t2.8_a0.3_100.gff
519,N,N,2.979,4.004,2.8,0.4,s15_t2.8_a0.4_001.gff
528,N,N,2.254,4.049,2.8,0.4,s15_t2.8_a0.4_002.gff
489,N,N,2.190,3.937,2.8,0.4,s15_t2.8_a0.4_003.gff
169,N,N,1.478,2.776,2.8,0.4,s15_t2.8_a0.4_004.gff
220,N,N,1.687,2.935,2.8,0.4,s15_t2.8_a0.4_005.gff
122,N,N,1.640,2.733,2.8,0.4,s15_t2.8_a0.4_006.gff
915,N,N,2.585,4.957,2.8,0.4,s15_t2.8_a0.4_007.gff
662,N,N,2.332,4.214,2.8,0.4,s15_t2.8_a0.4_008.gff
435,N,N,1.927,3.747,2.8,0.4,s15_t2.8_a0.4_009.gff
604,N,N,2.213,4.246,2.8,0.4,s15_t2.8_a0.4_010.gff
200,N,N,2.646,2.970,2.8,0.4,s15_t2.8_a0.4_011.gff
170,N,N,5.549,2.854,2.8,0.4,s15_t2.8_a0.4_012.gff
634,N,N,2.650,4.250,2.8,0.4,s15_t2.8_a0.4_013.gff
831,N,N,3.517,4.737,2.8,0.4,s15_t2.8_a0.4_014.gff
724,N,N,2.286,4.578,2.8,0.4,s15_t2.8_a0.4_015.gff
492,N,N,2.542,3.995,2.8,0.4,s15_t2.8_a0.4_016.gff
306,N,N,2.925,3.223,2.8,0.4,s15_t2.8_a0.4_017.gff
293,N,N,3.860,3.156,2.8,0.4,s15_t2.8_a0.4_018.gff
924,N,N,2.411,4.893,2.8,0.4,s15_t2.8_a0.4_019.gff
549,N,N,2.320,4.064,2.8,0.4,s15_t2.8_a0.4_020.gff
424,N,N,2.291,3.825,2.8,0.4,s15_t2.8_a0.4_021.gff
420,N,N,4.142,3.801,2.8,0.4,s15_t2.8_a0.4_022.gff
964,N,N,2.328,5.105,2.8,0.4,s15_t2.8_a0.4_023.gff
2007,N,N,3.657,6.042,2.8,0.4,s15_t2.8_a0.4_024.gff
347,N,N,1.822,3.264,2.8,0.4,s15_t2.8_a0.4_025.gff
371,N,N,3.078,3.334,2.8,0.4,s15_t2.8_a0.4_026.gff
304,N,N,2.533,3.295,2.8,0.4,s15_t2.8_a0.4_027.gff
132,N,N,1.805,2.819,2.8,0.4,s15_t2.8_a0.4_028.gff
402,N,N,1.897,3.751,2.8,0.4,s15_t2.8_a0.4_029.gff
249,N,N,1.680,3.145,2.8,0.4,s15_t2.8_a0.4_030.gff
499,N,N,1.949,3.998,2.8,0.4,s15_t2.8_a0.4_031.gff
255,N,N,2.451,3.126,2.8,0.4,s15_t2.8_a0.4_032.gff
297,N,N,3.134,3.219,2.8,0.4,s15_t2.8_a0.4_033.gff
622,N,N,2.939,4.271,2.8,0.4,s15_t2.8_a0.4_034.gff
327,N,N,3.364,3.253,2.8,0.4,s15_t2.8_a0.4_035.gff
270,N,N,1.845,3.169,2.8,0.4,s15_t2.8_a0.4_036.gff
666,N,N,2.509,4.241,2.8,0.4,s15_t2.8_a0.4_037.gff
686,N,N,2.474,4.303,2.8,0.4,s15_t2.8_a0.4_038.gff
398,N,N,1.992,3.644,2.8,0.4,s15_t2.8_a0.4_039.gff
419,N,N,2.870,3.725,2.8,0.4,s15_t2.8_a0.4_040.gff
899,N,N,2.539,4.858,2.8,0.4,s15_t2.8_a0.4_041.gff
111,N,N,2.114,2.747,2.8,0.4,s15_t2.8_a0.4_042.gff
549,N,N,2.885,4.080,2.8,0.4,s15_t2.8_a0.4_043.gff
603,N,N,2.230,4.176,2.8,0.4,s15_t2.8_a0.4_044.gff
712,N,N,2.139,4.317,2.8,0.4,s15_t2.8_a0.4_045.gff
443,N,N,1.828,3.662,2.8,0.4,s15_t2.8_a0.4_046.gff
114,N,N,1.977,2.751,2.8,0.4,s15_t2.8_a0.4_047.gff
388,N,N,5.483,3.720,2.8,0.4,s15_t2.8_a0.4_048.gff
590,N,N,2.116,4.164,2.8,0.4,s15_t2.8_a0.4_049.gff
677,N,N,3.057,4.357,2.8,0.4,s15_t2.8_a0.4_050.gff
847,N,N,2.552,4.764,2.8,0.4,s15_t2.8_a0.4_051.gff
176,N,N,1.810,2.890,2.8,0.4,s15_t2.8_a0.4_052.gff
250,N,N,2.196,3.131,2.8,0.4,s15_t2.8_a0.4_053.gff
470,N,N,1.914,3.993,2.8,0.4,s15_t2.8_a0.4_054.gff
433,N,N,2.359,3.717,2.8,0.4,s15_t2.8_a0.4_055.gff
300,N,N,1.813,3.215,2.8,0.4,s15_t2.8_a0.4_056.gff
791,N,N,2.230,4.610,2.8,0.4,s15_t2.8_a0.4_057.gff
579,N,N,2.470,4.165,2.8,0.4,s15_t2.8_a0.4_058.gff
709,N,N,3.341,4.338,2.8,0.4,s15_t2.8_a0.4_059.gff
497,N,N,1.990,4.018,2.8,0.4,s15_t2.8_a0.4_060.gff
503,N,N,2.208,4.006,2.8,0.4,s15_t2.8_a0.4_061.gff
490,N,N,3.298,3.972,2.8,0.4,s15_t2.8_a0.4_062.gff
548,N,N,2.166,4.062,2.8,0.4,s15_t2.8_a0.4_063.gff
299,N,N,1.817,3.277,2.8,0.4,s15_t2.8_a0.4_064.gff
383,N,N,2.004,3.629,2.8,0.4,s15_t2.8_a0.4_065.gff
411,N,N,2.545,3.691,2.8,0.4,s15_t2.8_a0.4_066.gff
278,N,N,2.761,3.138,2.8,0.4,s15_t2.8_a0.4_067.gff
655,N,N,2.641,4.355,2.8,0.4,s15_t2.8_a0.4_068.gff
402,N,N,3.048,3.601,2.8,0.4,s15_t2.8_a0.4_069.gff
689,N,N,2.290,4.252,2.8,0.4,s15_t2.8_a0.4_070.gff
434,N,N,2.973,3.723,2.8,0.4,s15_t2.8_a0.4_071.gff
572,N,N,3.493,4.230,2.8,0.4,s15_t2.8_a0.4_072.gff
970,N,N,3.076,5.083,2.8,0.4,s15_t2.8_a0.4_073.gff
341,N,N,2.615,3.327,2.8,0.4,s15_t2.8_a0.4_074.gff
576,N,N,2.173,4.151,2.8,0.4,s15_t2.8_a0.4_075.gff
1038,N,N,2.653,5.338,2.8,0.4,s15_t2.8_a0.4_076.gff
841,N,N,3.310,4.684,2.8,0.4,s15_t2.8_a0.4_077.gff
751,N,N,2.269,4.521,2.8,0.4,s15_t2.8_a0.4_078.gff
484,N,N,7.648,3.924,2.8,0.4,s15_t2.8_a0.4_079.gff
553,N,N,2.317,4.024,2.8,0.4,s15_t2.8_a0.4_080.gff
195,N,N,2.023,2.996,2.8,0.4,s15_t2.8_a0.4_081.gff
520,N,N,2.180,4.041,2.8,0.4,s15_t2.8_a0.4_082.gff
377,N,N,2.125,3.256,2.8,0.4,s15_t2.8_a0.4_083.gff
343,N,N,1.864,3.242,2.8,0.4,s15_t2.8_a0.4_084.gff
347,N,N,1.921,3.327,2.8,0.4,s15_t2.8_a0.4_085.gff
699,N,N,2.074,4.255,2.8,0.4,s15_t2.8_a0.4_086.gff
334,N,N,4.894,3.244,2.8,0.4,s15_t2.8_a0.4_087.gff
512,N,N,2.058,3.978,2.8,0.4,s15_t2.8_a0.4_088.gff
757,N,N,3.031,4.641,2.8,0.4,s15_t2.8_a0.4_089.gff
564,N,N,2.584,4.093,2.8,0.4,s15_t2.8_a0.4_090.gff
146,N,N,2.069,2.852,2.8,0.4,s15_t2.8_a0.4_091.gff
478,N,N,2.245,3.940,2.8,0.4,s15_t2.8_a0.4_092.gff
381,N,N,1.768,3.207,2.8,0.4,s15_t2.8_a0.4_093.gff
321,N,N,2.532,3.223,2.8,0.4,s15_t2.8_a0.4_094.gff
270,N,N,1.787,3.182,2.8,0.4,s15_t2.8_a0.4_095.gff
633,N,N,2.151,4.210,2.8,0.4,s15_t2.8_a0.4_096.gff
134,N,N,3.463,2.888,2.8,0.4,s15_t2.8_a0.4_097.gff
412,N,N,2.309,3.687,2.8,0.4,s15_t2.8_a0.4_098.gff
381,N,N,1.823,3.375,2.8,0.4,s15_t2.8_a0.4_099.gff
217,N,N,1.681,2.975,2.8,0.4,s15_t2.8_a0.4_100.gff
279,N,N,1.935,3.156,2.8,0.5,s15_t2.8_a0.5_001.gff
292,N,N,1.789,3.178,2.8,0.5,s15_t2.8_a0.5_002.gff
167,N,N,1.487,2.821,2.8,0.5,s15_t2.8_a0.5_003.gff
258,N,N,2.315,3.210,2.8,0.5,s15_t2.8_a0.5_004.gff
120,N,N,1.914,2.738,2.8,0.5,s15_t2.8_a0.5_005.gff
149,N,N,2.728,2.781,2.8,0.5,s15_t2.8_a0.5_006.gff
326,N,N,1.735,3.301,2.8,0.5,s15_t2.8_a0.5_007.gff
207,N,N,2.396,2.955,2.8,0.5,s15_t2.8_a0.5_008.gff
201,N,N,2.574,2.890,2.8,0.5,s15_t2.8_a0.5_009.gff
528,N,N,2.191,3.980,2.8,0.5,s15_t2.8_a0.5_010.gff
444,N,N,3.015,3.946,2.8,0.5,s15_t2.8_a0.5_011.gff
565,N,N,2.337,4.210,2.8,0.5,s15_t2.8_a0.5_012.gff
436,N,N,2.002,3.798,2.8,0.5,s15_t2.8_a0.5_013.gff
699,N,N,3.613,4.210,2.8,0.5,s15_t2.8_a0.5_014.gff
257,N,N,3.856,3.088,2.8,0.5,s15_t2.8_a0.5_015.gff
889,N,N,2.387,4.989,2.8,0.5,s15_t2.8_a0.5_016.gff
182,N,N,2.161,2.884,2.8,0.5,s15_t2.8_a0.5_017.gff
62,N,N,1.686,2.565,2.8,0.5,s15_t2.8_a0.5_018.gff
554,N,N,2.028,4.082,2.8,0.5,s15_t2.8_a0.5_019.gff
191,N,N,1.618,2.889,2.8,0.5,s15_t2.8_a0.5_020.gff
197,N,N,2.588,2.937,2.8,0.5,s15_t2.8_a0.5_021.gff
414,N,N,2.982,3.334,2.8,0.5,s15_t2.8_a0.5_022.gff
406,N,N,2.177,3.780,2.8,0.5,s15_t2.8_a0.5_023.gff
256,N,N,1.829,3.139,2.8,0.5,s15_t2.8_a0.5_024.gff
436,N,N,2.433,4.067,2.8,0.5,s15_t2.8_a0.5_025.gff
1352,N,N,2.836,5.634,2.8,0.5,s15_t2.8_a0.5_026.gff
319,N,N,1.772,3.164,2.8,0.5,s15_t2.8_a0.5_027.gff
373,N,N,2.706,3.663,2.8,0.5,s15_t2.8_a0.5_028.gff
300,N,N,5.498,3.264,2.8,0.5,s15_t2.8_a0.5_029.gff
392,N,N,1.748,3.547,2.8,0.5,s15_t2.8_a0.5_030.gff
463,N,N,2.187,4.009,2.8,0.5,s15_t2.8_a0.5_031.gff
182,N,N,2.435,2.854,2.8,0.5,s15_t2.8_a0.5_032.gff
407,N,N,3.467,3.701,2.8,0.5,s15_t2.8_a0.5_033.gff
142,N,N,1.983,2.807,2.8,0.5,s15_t2.8_a0.5_034.gff
815,N,N,2.186,4.581,2.8,0.5,s15_t2.8_a0.5_035.gff
528,N,N,2.086,4.003,2.8,0.5,s15_t2.8_a0.5_036.gff
399,N,N,2.204,3.664,2.8,0.5,s15_t2.8_a0.5_037.gff
628,N,N,2.623,4.238,2.8,0.5,s15_t2.8_a0.5_038.gff
724,N,N,2.366,4.418,2.8,0.5,s15_t2.8_a0.5_039.gff
433,N,N,2.042,3.687,2.8,0.5,s15_t2.8_a0.5_040.gff
488,N,N,2.005,3.937,2.8,0.5,s15_t2.8_a0.5_041.gff
93,N,N,1.534,2.614,2.8,0.5,s15_t2.8_a0.5_042.gff
515,N,N,1.995,4.000,2.8,0.5,s15_t2.8_a0.5_043.gff
936,N,N,2.383,4.981,2.8,0.5,s15_t2.8_a0.5_044.gff
258,N,N,1.808,3.136,2.8,0.5,s15_t2.8_a0.5_045.gff
223,N,N,2.025,3.087,2.8,0.5,s15_t2.8_a0.5_046.gff
900,N,N,2.768,4.947,2.8,0.5,s15_t2.8_a0.5_047.gff
127,N,N,2.115,2.824,2.8,0.5,s15_t2.8_a0.5_048.gff
670,N,N,2.423,4.335,2.8,0.5,s15_t2.8_a0.5_049.gff
340,N,N,2.293,3.305,2.8,0.5,s15_t2.8_a0.5_050.gff
368,N,N,2.357,3.247,2.8,0.5,s15_t2.8_a0.5_051.gff
369,N,N,1.861,3.298,2.8,0.5,s15_t2.8_a0.5_052.gff
570,N,N,2.185,4.292,2.8,0.5,s15_t2.8_a0.5_053.gff
190,N,N,1.648,2.915,2.8,0.5,s15_t2.8_a0.5_054.gff
544,N,N,2.070,4.029,2.8,0.5,s15_t2.8_a0.5_055.gff
909,N,N,2.797,5.047,2.8,0.5,s15_t2.8_a0.5_056.gff
320,N,N,2.378,3.320,2.8,0.5,s15_t2.8_a0.5_057.gff
210,N,N,1.578,2.953,2.8,0.5,s15_t2.8_a0.5_058.gff
366,N,N,2.244,3.625,2.8,0.5,s15_t2.8_a0.5_059.gff
446,N,N,2.201,3.938,2.8,0.5,s15_t2.8_a0.5_060.gff
227,N,N,1.684,2.988,2.8,0.5,s15_t2.8_a0.5_061.gff
604,N,N,2.120,4.285,2.8,0.5,s15_t2.8_a0.5_062.gff
699,N,N,2.290,4.405,2.8,0.5,s15_t2.8_a0.5_063.gff
95,N,N,2.077,2.664,2.8,0.5,s15_t2.8_a0.5_064.gff
550,N,N,2.086,4.070,2.8,0.5,s15_t2.8_a0.5_065.gff
188,N,N,2.740,2.898,2.8,0.5,s15_t2.8_a0.5_066.gff
423,N,N,2.123,3.798,2.8,0.5,s15_t2.8_a0.5_067.gff
222,N,N,3.525,3.091,2.8,0.5,s15_t2.8_a0.5_068.gff
426,N,N,1.846,3.696,2.8,0.5,s15_t2.8_a0.5_069.gff
865,N,N,2.230,4.608,2.8,0.5,s15_t2.8_a0.5_070.gff
226,N,N,1.788,3.029,2.8,0.5,s15_t2.8_a0.5_071.gff
417,N,N,2.283,3.682,2.8,0.5,s15_t2.8_a0.5_072.gff
443,N,N,2.109,3.887,2.8,0.5,s15_t2.8_a0.5_073.gff
242,N,N,1.852,3.049,2.8,0.5,s15_t2.8_a0.5_074.gff
577,N,N,2.210,4.210,2.8,0.5,s15_t2.8_a0.5_075.gff
244,N,N,2.456,3.214,2.8,0.5,s15_t2.8_a0.5_076.gff
561,N,N,2.313,4.120,2.8,0.5,s15_t2.8_a0.5_077.gff
645,N,N,3.366,4.561,2.8,0.5,s15_t2.8_a0.5_078.gff
228,N,N,1.924,3.116,2.8,0.5,s15_t2.8_a0.5_079.gff
546,N,N,2.184,4.002,2.8,0.5,s15_t2.8_a0.5_080.gff
375,N,N,1.862,3.631,2.8,0.5,s15_t2.8_a0.5_081.gff
133,N,N,2.971,2.834,2.8,0.5,s15_t2.8_a0.5_082.gff
227,N,N,1.794,3.048,2.8,0.5,s15_t2.8_a0.5_083.gff
311,N,N,1.732,3.269,2.8,0.5,s15_t2.8_a0.5_084.gff
667,N,N,2.445,4.417,2.8,0.5,s15_t2.8_a0.5_085.gff
941,N,N,2.348,5.075,2.8,0.5,s15_t2.8_a0.5_086.gff
381,N,N,3.504,3.613,2.8,0.5,s15_t2.8_a0.5_087.gff
269,N,N,2.827,3.188,2.8,0.5,s15_t2.8_a0.5_088.gff
403,N,N,3.258,3.708,2.8,0.5,s15_t2.8_a0.5_089.gff
568,N,N,2.236,4.163,2.8,0.5,s15_t2.8_a0.5_090.gff
210,N,N,1.719,2.968,2.8,0.5,s15_t2.8_a0.5_091.gff
352,N,N,1.887,3.226,2.8,0.5,s15_t2.8_a0.5_092.gff
262,N,N,1.805,3.110,2.8,0.5,s15_t2.8_a0.5_093.gff
228,N,N,2.282,3.083,2.8,0.5,s15_t2.8_a0.5_094.gff
114,N,N,2.243,2.734,2.8,0.5,s15_t2.8_a0.5_095.gff
192,N,N,2.069,2.904,2.8,0.5,s15_t2.8_a0.5_096.gff
540,N,N,3.128,4.192,2.8,0.5,s15_t2.8_a0.5_097.gff
316,N,N,3.004,3.215,2.8,0.5,s15_t2.8_a0.5_098.gff
487,N,N,2.205,3.989,2.8,0.5,s15_t2.8_a0.5_099.gff
749,N,N,2.258,4.492,2.8,0.5,s15_t2.8_a0.5_100.gff
322,N,N,1.790,3.211,2.8,0.6,s15_t2.8_a0.6_001.gff
690,N,N,2.190,4.291,2.8,0.6,s15_t2.8_a0.6_002.gff
133,N,N,1.682,2.748,2.8,0.6,s15_t2.8_a0.6_003.gff
408,N,N,6.485,3.681,2.8,0.6,s15_t2.8_a0.6_004.gff
321,N,N,3.822,3.212,2.8,0.6,s15_t2.8_a0.6_005.gff
260,N,N,2.199,3.185,2.8,0.6,s15_t2.8_a0.6_006.gff
261,N,N,1.953,3.224,2.8,0.6,s15_t2.8_a0.6_007.gff
698,N,N,2.836,4.287,2.8,0.6,s15_t2.8_a0.6_008.gff
315,N,N,2.525,3.264,2.8,0.6,s15_t2.8_a0.6_009.gff
105,N,N,1.801,2.712,2.8,0.6,s15_t2.8_a0.6_010.gff
338,N,N,1.874,3.290,2.8,0.6,s15_t2.8_a0.6_011.gff
102,N,N,2.144,2.728,2.8,0.6,s15_t2.8_a0.6_012.gff
242,N,N,3.239,3.157,2.8,0.6,s15_t2.8_a0.6_013.gff
528,N,N,2.083,4.069,2.8,0.6,s15_t2.8_a0.6_014.gff
137,N,N,2.146,2.831,2.8,0.6,s15_t2.8_a0.6_015.gff
59,N,N,1.845,2.595,2.8,0.6,s15_t2.8_a0.6_016.gff
413,N,N,2.075,3.751,2.8,0.6,s15_t2.8_a0.6_017.gff
249,N,N,1.749,3.143,2.8,0.6,s15_t2.8_a0.6_018.gff
539,N,N,3.125,4.163,2.8,0.6,s15_t2.8_a0.6_019.gff
412,N,N,2.141,3.789,2.8,0.6,s15_t2.8_a0.6_020.gff
925,N,N,2.603,5.028,2.8,0.6,s15_t2.8_a0.6_021.gff
254,N,N,2.527,3.167,2.8,0.6,s15_t2.8_a0.6_022.gff
75,N,N,1.481,2.630,2.8,0.6,s15_t2.8_a0.6_023.gff
123,N,N,6.418,2.791,2.8,0.6,s15_t2.8_a0.6_024.gff
1049,N,N,2.640,5.316,2.8,0.6,s15_t2.8_a0.6_025.gff
266,N,N,3.773,3.182,2.8,0.6,s15_t2.8_a0.6_026.gff
1033,N,N,3.256,5.393,2.8,0.6,s15_t2.8_a0.6_027.gff
101,N,N,1.557,2.722,2.8,0.6,s15_t2.8_a0.6_028.gff
370,N,N,1.786,3.345,2.8,0.6,s15_t2.8_a0.6_029.gff
224,N,N,1.800,3.011,2.8,0.6,s15_t2.8_a0.6_030.gff
380,N,N,1.941,3.693,2.8,0.6,s15_t2.8_a0.6_031.gff
174,N,N,4.462,2.933,2.8,0.6,s15_t2.8_a0.6_032.gff
183,N,N,1.641,2.916,2.8,0.6,s15_t2.8_a0.6_033.gff
90,N,N,2.860,2.678,2.8,0.6,s15_t2.8_a0.6_034.gff
371,N,N,1.913,3.684,2.8,0.6,s15_t2.8_a0.6_035.gff
371,N,N,2.129,3.307,2.8,0.6,s15_t2.8_a0.6_036.gff
250,N,N,1.759,3.082,2.8,0.6,s15_t2.8_a0.6_037.gff
334,N,N,2.025,3.331,2.8,0.6,s15_t2.8_a0.6_038.gff
164,N,N,1.651,2.908,2.8,0.6,s15_t2.8_a0.6_039.gff
224,N,N,2.181,3.105,2.8,0.6,s15_t2.8_a0.6_040.gff
377,N,N,2.052,3.392,2.8,0.6,s15_t2.8_a0.6_041.gff
215,N,N,3.262,3.029,2.8,0.6,s15_t2.8_a0.6_042.gff
161,N,N,3.166,2.895,2.8,0.6,s15_t2.8_a0.6_043.gff
47,N,N,1.712,2.506,2.8,0.6,s15_t2.8_a0.6_044.gff
158,N,N,2.036,2.815,2.8,0.6,s15_t2.8_a0.6_045.gff
608,N,N,3.296,4.289,2.8,0.6,s15_t2.8_a0.6_046.gff
471,N,N,3.196,4.088,2.8,0.6,s15_t2.8_a0.6_047.gff
146,N,N,1.637,2.852,2.8,0.6,s15_t2.8_a0.6_048.gff
211,N,N,3.301,2.944,2.8,0.6,s15_t2.8_a0.6_049.gff
514,N,N,4.632,4.113,2.8,0.6,s15_t2.8_a0.6_050.gff
269,N,N,2.243,3.175,2.8,0.6,s15_t2.8_a0.6_051.gff
432,N,N,2.040,4.028,2.8,0.6,s15_t2.8_a0.6_052.gff
163,N,N,1.657,2.899,2.8,0.6,s15_t2.8_a0.6_053.gff
76,N,N,4.497,2.658,2.8,0.6,s15_t2.8_a0.6_054.gff
109,N,N,1.578,2.731,2.8,0.6,s15_t2.8_a0.6_055.gff
589,N,N,2.294,4.305,2.8,0.6,s15_t2.8_a0.6_056.gff
342,N,N,1.734,3.329,2.8,0.6,s15_t2.8_a0.6_057.gff
584,N,N,2.155,4.294,2.8,0.6,s15_t2.8_a0.6_058.gff
545,N,N,4.448,4.244,2.8,0.6,s15_t2.8_a0.6_059.gff
113,N,N,2.684,2.824,2.8,0.6,s15_t2.8_a0.6_060.gff
539,N,N,2.442,4.114,2.8,0.6,s15_t2.8_a0.6_061.gff
478,N,N,2.465,4.050,2.8,0.6,s15_t2.8_a0.6_062.gff
446,N,N,2.591,3.999,2.8,0.6,s15_t2.8_a0.6_063.gff
178,N,N,2.054,2.947,2.8,0.6,s15_t2.8_a0.6_064.gff
548,N,N,2.055,4.188,2.8,0.6,s15_t2.8_a0.6_065.gff
458,N,N,2.148,3.970,2.8,0.6,s15_t2.8_a0.6_066.gff
349,N,N,2.048,3.334,2.8,0.6,s15_t2.8_a0.6_067.gff
228,N,N,1.979,3.025,2.8,0.6,s15_t2.8_a0.6_068.gff
194,N,N,5.544,3.042,2.8,0.6,s15_t2.8_a0.6_069.gff
143,N,N,2.758,2.861,2.8,0.6,s15_t2.8_a0.6_070.gff
110,N,N,1.657,2.743,2.8,0.6,s15_t2.8_a0.6_071.gff
426,N,N,2.789,3.732,2.8,0.6,s15_t2.8_a0.6_072.gff
380,N,N,2.947,3.688,2.8,0.6,s15_t2.8_a0.6_073.gff
293,N,N,5.221,3.258,2.8,0.6,s15_t2.8_a0.6_074.gff
194,N,N,2.080,2.960,2.8,0.6,s15_t2.8_a0.6_075.gff
381,N,N,1.971,3.664,2.8,0.6,s15_t2.8_a0.6_076.gff
234,N,N,3.975,3.098,2.8,0.6,s15_t2.8_a0.6_077.gff
504,N,N,2.420,4.040,2.8,0.6,s15_t2.8_a0.6_078.gff
366,N,N,1.977,3.269,2.8,0.6,s15_t2.8_a0.6_079.gff
73,N,N,2.135,2.680,2.8,0.6,s15_t2.8_a0.6_080.gff
966,N,N,2.707,5.258,2.8,0.6,s15_t2.8_a0.6_081.gff
667,N,N,2.787,4.236,2.8,0.6,s15_t2.8_a0.6_082.gff
332,N,N,2.735,3.325,2.8,0.6,s15_t2.8_a0.6_083.gff
510,N,N,2.061,3.993,2.8,0.6,s15_t2.8_a0.6_084.gff
82,N,N,2.221,2.637,2.8,0.6,s15_t2.8_a0.6_085.gff
482,N,N,2.883,4.107,2.8,0.6,s15_t2.8_a0.6_086.gff
380,N,N,2.053,3.309,2.8,0.6,s15_t2.8_a0.6_087.gff
87,N,N,1.868,2.636,2.8,0.6,s15_t2.8_a0.6_088.gff
149,N,N,1.826,2.840,2.8,0.6,s15_t2.8_a0.6_089.gff
193,N,N,1.686,2.924,2.8,0.6,s15_t2.8_a0.6_090.gff
540,N,N,6.872,4.040,2.8,0.6,s15_t2.8_a0.6_091.gff
119,N,N,3.067,2.821,2.8,0.6,s15_t2.8_a0.6_092.gff
99,N,N,1.600,2.665,2.8,0.6,s15_t2.8_a0.6_093.gff
145,N,N,3.165,2.837,2.8,0.6,s15_t2.8_a0.6_094.gff
197,N,N,1.725,2.939,2.8,0.6,s15_t2.8_a0.6_095.gff
357,N,N,5.491,3.271,2.8,0.6,s15_t2.8_a0.6_096.gff
237,N,N,2.581,3.034,2.8,0.6,s15_t2.8_a0.6_097.gff
151,N,N,2.315,2.842,2.8,0.6,s15_t2.8_a0.6_098.gff
164,N,N,3.066,2.877,2.8,0.6,s15_t2.8_a0.6_099.gff
143,N,N,3.726,2.837,2.8,0.6,s15_t2.8_a0.6_100.gff
250,N,N,1.668,3.099,2.8,0.7,s15_t2.8_a0.7_001.gff
150,N,N,1.685,2.835,2.8,0.7,s15_t2.8_a0.7_002.gff
73,N,N,1.530,2.618,2.8,0.7,s15_t2.8_a0.7_003.gff
287,N,N,2.336,3.171,2.8,0.7,s15_t2.8_a0.7_004.gff
366,N,N,1.900,3.346,2.8,0.7,s15_t2.8_a0.7_005.gff
49,N,N,2.303,2.515,2.8,0.7,s15_t2.8_a0.7_006.gff
105,N,N,1.802,2.696,2.8,0.7,s15_t2.8_a0.7_007.gff
196,N,N,1.839,2.945,2.8,0.7,s15_t2.8_a0.7_008.gff
131,N,N,2.876,2.812,2.8,0.7,s15_t2.8_a0.7_009.gff
228,N,N,2.471,3.041,2.8,0.7,s15_t2.8_a0.7_010.gff
316,N,N,4.062,3.165,2.8,0.7,s15_t2.8_a0.7_011.gff
138,N,N,1.816,2.746,2.8,0.7,s15_t2.8_a0.7_012.gff
98,N,N,5.995,2.659,2.8,0.7,s15_t2.8_a0.7_013.gff
105,N,N,4.771,2.727,2.8,0.7,s15_t2.8_a0.7_014.gff
220,N,N,4.266,3.168,2.8,0.7,s15_t2.8_a0.7_015.gff
219,N,N,2.798,3.008,2.8,0.7,s15_t2.8_a0.7_016.gff
222,N,N,3.260,2.953,2.8,0.7,s15_t2.8_a0.7_017.gff
157,N,N,1.629,2.811,2.8,0.7,s15_t2.8_a0.7_018.gff
782,N,N,2.443,4.437,2.8,0.7,s15_t2.8_a0.7_019.gff
129,N,N,1.731,2.749,2.8,0.7,s15_t2.8_a0.7_020.gff
247,N,N,2.178,3.128,2.8,0.7,s15_t2.8_a0.7_021.gff
99,N,N,1.609,2.662,2.8,0.7,s15_t2.8_a0.7_022.gff
303,N,N,1.864,3.194,2.8,0.7,s15_t2.8_a0.7_023.gff
114,N,N,1.425,2.675,2.8,0.7,s15_t2.8_a0.7_024.gff
136,N,N,1.481,2.692,2.8,0.7,s15_t2.8_a0.7_025.gff
345,N,N,2.039,3.216,2.8,0.7,s15_t2.8_a0.7_026.gff
128,N,N,1.752,2.693,2.8,0.7,s15_t2.8_a0.7_027.gff
95,N,N,2.955,2.636,2.8,0.7,s15_t2.8_a0.7_028.gff
170,N,N,1.787,2.888,2.8,0.7,s15_t2.8_a0.7_029.gff
278,N,N,1.791,3.153,2.8,0.7,s15_t2.8_a0.7_030.gff
327,N,N,1.835,3.239,2.8,0.7,s15_t2.8_a0.7_031.gff
341,N,N,2.191,3.274,2.8,0.7,s15_t2.8_a0.7_032.gff
165,N,N,1.586,2.816,2.8,0.7,s15_t2.8_a0.7_033.gff
