# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.r2c.c.goal
# Cluster job ID:            7369707
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
171,98,N,N,2.530,9.566,1.0,0.2,s15_t1.0_a0.2_071.gff
172,726,N,N,3.594,4.130,1.0,0.2,s15_t1.0_a0.2_072.gff
173,20,N,N,2.294,5.031,1.0,0.2,s15_t1.0_a0.2_073.gff
174,3822,N,N,8.448,8.795,1.0,0.2,s15_t1.0_a0.2_074.gff
175,518,N,N,3.471,10.398,1.0,0.2,s15_t1.0_a0.2_075.gff
176,525,N,N,3.452,3.212,1.0,0.2,s15_t1.0_a0.2_076.gff
177,93,N,N,2.584,1.386,1.0,0.2,s15_t1.0_a0.2_077.gff
178,147,N,N,2.761,3.662,1.0,0.2,s15_t1.0_a0.2_078.gff
179,70,N,N,2.480,4.096,1.0,0.2,s15_t1.0_a0.2_079.gff
180,7046,N,N,14.054,9.717,1.0,0.2,s15_t1.0_a0.2_080.gff
181,1783,N,N,5.651,2.906,1.0,0.2,s15_t1.0_a0.2_081.gff
182,1353,N,N,5.043,3.687,1.0,0.2,s15_t1.0_a0.2_082.gff
183,110,N,N,2.541,6.594,1.0,0.2,s15_t1.0_a0.2_083.gff
184,182,N,N,2.697,2.472,1.0,0.2,s15_t1.0_a0.2_084.gff
185,43,N,N,2.437,5.403,1.0,0.2,s15_t1.0_a0.2_085.gff
186,1213,N,N,4.870,5.609,1.0,0.2,s15_t1.0_a0.2_086.gff
187,5319,N,N,9.768,6.590,1.0,0.2,s15_t1.0_a0.2_087.gff
188,3546,N,N,7.798,10.724,1.0,0.2,s15_t1.0_a0.2_088.gff
189,126,N,N,2.620,2.260,1.0,0.2,s15_t1.0_a0.2_089.gff
190,46,N,N,2.323,6.489,1.0,0.2,s15_t1.0_a0.2_090.gff
191,178,N,N,2.811,5.445,1.0,0.2,s15_t1.0_a0.2_091.gff
192,104,N,N,2.555,2.721,1.0,0.2,s15_t1.0_a0.2_092.gff
193,424,N,N,3.141,3.648,1.0,0.2,s15_t1.0_a0.2_093.gff
194,1564,N,N,5.346,8.219,1.0,0.2,s15_t1.0_a0.2_094.gff
195,199,N,N,2.812,1.748,1.0,0.2,s15_t1.0_a0.2_095.gff
196,117,N,N,2.617,2.073,1.0,0.2,s15_t1.0_a0.2_096.gff
197,1281,N,N,5.033,6.636,1.0,0.2,s15_t1.0_a0.2_097.gff
198,1571,N,N,5.162,11.605,1.0,0.2,s15_t1.0_a0.2_098.gff
199,77,N,N,2.481,3.557,1.0,0.2,s15_t1.0_a0.2_099.gff
200,453,N,N,3.195,1.833,1.0,0.2,s15_t1.0_a0.2_100.gff
201,194,N,N,2.853,4.552,1.0,0.3,s15_t1.0_a0.3_001.gff
202,183,N,N,2.809,1.903,1.0,0.3,s15_t1.0_a0.3_002.gff
203,861,N,N,3.683,8.430,1.0,0.3,s15_t1.0_a0.3_003.gff
204,1258,N,N,4.918,6.325,1.0,0.3,s15_t1.0_a0.3_004.gff
205,4506,N,N,9.508,6.930,1.0,0.3,s15_t1.0_a0.3_005.gff
206,845,N,N,3.577,4.177,1.0,0.3,s15_t1.0_a0.3_006.gff
207,148,N,N,2.678,2.180,1.0,0.3,s15_t1.0_a0.3_007.gff
208,448,N,N,3.190,2.854,1.0,0.3,s15_t1.0_a0.3_008.gff
209,1502,N,N,5.061,4.093,1.0,0.3,s15_t1.0_a0.3_009.gff
210,5399,N,N,9.974,7.244,1.0,0.3,s15_t1.0_a0.3_010.gff
211,214,N,N,2.775,7.608,1.0,0.3,s15_t1.0_a0.3_011.gff
212,75,N,N,2.436,2.981,1.0,0.3,s15_t1.0_a0.3_012.gff
213,266,N,N,2.934,5.873,1.0,0.3,s15_t1.0_a0.3_013.gff
214,183,N,N,2.771,1.634,1.0,0.3,s15_t1.0_a0.3_014.gff
215,1297,N,N,5.114,9.229,1.0,0.3,s15_t1.0_a0.3_015.gff
216,198,N,N,2.798,2.034,1.0,0.3,s15_t1.0_a0.3_016.gff
217,99,N,N,2.526,7.294,1.0,0.3,s15_t1.0_a0.3_017.gff
218,1201,N,N,4.894,3.273,1.0,0.3,s15_t1.0_a0.3_018.gff
219,1610,N,N,5.411,9.323,1.0,0.3,s15_t1.0_a0.3_019.gff
220,7,N,N,2.318,3.615,1.0,0.3,s15_t1.0_a0.3_020.gff
221,7,N,N,2.341,6.703,1.0,0.3,s15_t1.0_a0.3_021.gff
222,22,N,N,2.309,2.910,1.0,0.3,s15_t1.0_a0.3_022.gff
223,279,N,N,2.941,15.901,1.0,0.3,s15_t1.0_a0.3_023.gff
224,19,N,N,2.347,5.260,1.0,0.3,s15_t1.0_a0.3_024.gff
225,177,N,N,2.825,4.561,1.0,0.3,s15_t1.0_a0.3_025.gff
226,5921,N,N,11.005,14.367,1.0,0.3,s15_t1.0_a0.3_026.gff
227,227,N,N,2.925,8.443,1.0,0.3,s15_t1.0_a0.3_027.gff
228,713,N,N,3.655,3.513,1.0,0.3,s15_t1.0_a0.3_028.gff
229,434,N,N,3.235,5.773,1.0,0.3,s15_t1.0_a0.3_029.gff
230,26,N,N,2.353,6.905,1.0,0.3,s15_t1.0_a0.3_030.gff
231,615,N,N,3.585,7.021,1.0,0.3,s15_t1.0_a0.3_031.gff
232,29,N,N,2.374,3.327,1.0,0.3,s15_t1.0_a0.3_032.gff
233,2951,N,N,7.587,6.743,1.0,0.3,s15_t1.0_a0.3_033.gff
234,72,N,N,2.344,1.286,1.0,0.3,s15_t1.0_a0.3_034.gff
235,1334,N,N,5.215,4.115,1.0,0.3,s15_t1.0_a0.3_035.gff
