# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.goal
# Cluster job ID:            7369703
# Cluster node:              hnode25
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
267,5,N,N,2.551,2.296,1.0,0.3,s15_t1.0_a0.3_067.gff
268,359,N,N,3.375,2.053,1.0,0.3,s15_t1.0_a0.3_068.gff
269,126,N,N,2.926,3.327,1.0,0.3,s15_t1.0_a0.3_069.gff
270,49,N,N,2.723,12.328,1.0,0.3,s15_t1.0_a0.3_070.gff
271,3506,N,N,8.743,8.773,1.0,0.3,s15_t1.0_a0.3_071.gff
272,35968,N,N,455.024,453.341,1.0,0.3,s15_t1.0_a0.3_072.gff
273,1397,N,N,5.767,5.576,1.0,0.3,s15_t1.0_a0.3_073.gff
274,194,N,N,3.032,8.974,1.0,0.3,s15_t1.0_a0.3_074.gff
275,736,N,N,4.025,5.087,1.0,0.3,s15_t1.0_a0.3_075.gff
276,70,N,N,2.665,2.634,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1383,N,N,5.717,2.860,1.0,0.3,s15_t1.0_a0.3_077.gff
278,496,N,N,3.874,2.831,1.0,0.3,s15_t1.0_a0.3_078.gff
279,449,N,N,3.481,3.881,1.0,0.3,s15_t1.0_a0.3_079.gff
280,372,N,N,3.419,1.987,1.0,0.3,s15_t1.0_a0.3_080.gff
281,123,N,N,2.855,3.842,1.0,0.3,s15_t1.0_a0.3_081.gff
282,210,N,N,3.187,4.167,1.0,0.3,s15_t1.0_a0.3_082.gff
283,1049,N,N,4.979,9.166,1.0,0.3,s15_t1.0_a0.3_083.gff
284,60,N,N,2.708,6.904,1.0,0.3,s15_t1.0_a0.3_084.gff
285,258,N,N,3.215,2.680,1.0,0.3,s15_t1.0_a0.3_085.gff
286,79,N,N,2.660,2.156,1.0,0.3,s15_t1.0_a0.3_086.gff
287,34,N,N,2.580,2.951,1.0,0.3,s15_t1.0_a0.3_087.gff
288,50,N,N,2.636,3.428,1.0,0.3,s15_t1.0_a0.3_088.gff
289,68,N,N,2.661,2.030,1.0,0.3,s15_t1.0_a0.3_089.gff
290,337,N,N,3.314,3.065,1.0,0.3,s15_t1.0_a0.3_090.gff
291,42,N,N,2.620,2.151,1.0,0.3,s15_t1.0_a0.3_091.gff
292,389,N,N,3.441,3.205,1.0,0.3,s15_t1.0_a0.3_092.gff
293,1949,N,N,7.034,6.822,1.0,0.3,s15_t1.0_a0.3_093.gff
294,189,N,N,3.131,2.843,1.0,0.3,s15_t1.0_a0.3_094.gff
295,490,N,N,3.597,4.721,1.0,0.3,s15_t1.0_a0.3_095.gff
296,123,N,N,2.884,4.566,1.0,0.3,s15_t1.0_a0.3_096.gff
297,377,N,N,3.379,1.942,1.0,0.3,s15_t1.0_a0.3_097.gff
298,85,N,N,2.706,1.792,1.0,0.3,s15_t1.0_a0.3_098.gff
299,768,N,N,4.115,2.368,1.0,0.3,s15_t1.0_a0.3_099.gff
300,110,N,N,2.874,3.262,1.0,0.3,s15_t1.0_a0.3_100.gff
301,443,N,N,3.452,4.570,1.0,0.4,s15_t1.0_a0.4_001.gff
302,218,N,N,3.210,8.176,1.0,0.4,s15_t1.0_a0.4_002.gff
303,81,N,N,2.741,2.252,1.0,0.4,s15_t1.0_a0.4_003.gff
304,144,N,N,2.962,5.490,1.0,0.4,s15_t1.0_a0.4_004.gff
305,33,N,N,2.612,2.238,1.0,0.4,s15_t1.0_a0.4_005.gff
306,2764,N,N,8.211,5.065,1.0,0.4,s15_t1.0_a0.4_006.gff
307,51,N,N,2.636,3.807,1.0,0.4,s15_t1.0_a0.4_007.gff
308,45,N,N,2.667,4.540,1.0,0.4,s15_t1.0_a0.4_008.gff
309,1391,N,N,5.484,4.147,1.0,0.4,s15_t1.0_a0.4_009.gff
310,9,N,N,2.570,12.137,1.0,0.4,s15_t1.0_a0.4_010.gff
311,21,N,N,2.546,1.561,1.0,0.4,s15_t1.0_a0.4_011.gff
312,241,N,N,3.052,3.686,1.0,0.4,s15_t1.0_a0.4_012.gff
313,164,N,N,2.962,3.796,1.0,0.4,s15_t1.0_a0.4_013.gff
314,168,N,N,3.006,8.753,1.0,0.4,s15_t1.0_a0.4_014.gff
315,618,N,N,3.938,3.155,1.0,0.4,s15_t1.0_a0.4_015.gff
