# Starting date:             2015-05-16 16:32:29
# Cluster job name:          fribourg.goal
# Cluster job ID:            7369702
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
221,9,N,N,2.602,6.558,1.0,0.3,s15_t1.0_a0.3_021.gff
222,27,N,N,2.595,4.062,1.0,0.3,s15_t1.0_a0.3_022.gff
223,144,N,N,2.880,4.148,1.0,0.3,s15_t1.0_a0.3_023.gff
224,22,N,N,2.672,5.559,1.0,0.3,s15_t1.0_a0.3_024.gff
225,173,N,N,3.061,1.740,1.0,0.3,s15_t1.0_a0.3_025.gff
226,3874,N,N,8.659,6.368,1.0,0.3,s15_t1.0_a0.3_026.gff
227,222,N,N,3.283,7.030,1.0,0.3,s15_t1.0_a0.3_027.gff
228,477,N,N,3.739,4.119,1.0,0.3,s15_t1.0_a0.3_028.gff
229,249,N,N,3.148,3.023,1.0,0.3,s15_t1.0_a0.3_029.gff
230,19,N,N,2.623,3.752,1.0,0.3,s15_t1.0_a0.3_030.gff
231,402,N,N,3.642,11.762,1.0,0.3,s15_t1.0_a0.3_031.gff
232,22,N,N,2.636,4.613,1.0,0.3,s15_t1.0_a0.3_032.gff
233,1569,N,N,5.870,3.170,1.0,0.3,s15_t1.0_a0.3_033.gff
234,60,N,N,2.724,1.950,1.0,0.3,s15_t1.0_a0.3_034.gff
235,1321,N,N,5.658,4.501,1.0,0.3,s15_t1.0_a0.3_035.gff
236,12985,N,N,34.968,32.516,1.0,0.3,s15_t1.0_a0.3_036.gff
237,88,N,N,2.797,3.216,1.0,0.3,s15_t1.0_a0.3_037.gff
238,3602,N,N,8.586,5.560,1.0,0.3,s15_t1.0_a0.3_038.gff
239,21,N,N,2.610,4.699,1.0,0.3,s15_t1.0_a0.3_039.gff
240,760,N,N,4.114,5.832,1.0,0.3,s15_t1.0_a0.3_040.gff
241,689,N,N,4.065,5.717,1.0,0.3,s15_t1.0_a0.3_041.gff
242,144,N,N,2.939,9.168,1.0,0.3,s15_t1.0_a0.3_042.gff
243,497,N,N,3.681,3.678,1.0,0.3,s15_t1.0_a0.3_043.gff
244,215,N,N,3.094,1.914,1.0,0.3,s15_t1.0_a0.3_044.gff
245,146,N,N,2.973,5.400,1.0,0.3,s15_t1.0_a0.3_045.gff
246,541,N,N,3.884,4.051,1.0,0.3,s15_t1.0_a0.3_046.gff
247,161,N,N,2.999,1.593,1.0,0.3,s15_t1.0_a0.3_047.gff
248,41,N,N,2.645,1.410,1.0,0.3,s15_t1.0_a0.3_048.gff
249,387,N,N,3.476,4.714,1.0,0.3,s15_t1.0_a0.3_049.gff
250,203,N,N,3.131,4.095,1.0,0.3,s15_t1.0_a0.3_050.gff
251,30,N,N,2.666,7.275,1.0,0.3,s15_t1.0_a0.3_051.gff
252,639,N,N,3.815,7.761,1.0,0.3,s15_t1.0_a0.3_052.gff
253,94,N,N,2.808,10.864,1.0,0.3,s15_t1.0_a0.3_053.gff
254,519,N,N,3.863,5.448,1.0,0.3,s15_t1.0_a0.3_054.gff
255,254,N,N,3.222,10.121,1.0,0.3,s15_t1.0_a0.3_055.gff
256,537,N,N,3.935,3.631,1.0,0.3,s15_t1.0_a0.3_056.gff
257,3453,N,N,8.468,5.018,1.0,0.3,s15_t1.0_a0.3_057.gff
258,1097,N,N,4.447,8.693,1.0,0.3,s15_t1.0_a0.3_058.gff
259,295,N,N,3.346,8.399,1.0,0.3,s15_t1.0_a0.3_059.gff
260,801,N,N,4.132,4.909,1.0,0.3,s15_t1.0_a0.3_060.gff
261,2362,N,N,7.191,3.883,1.0,0.3,s15_t1.0_a0.3_061.gff
262,72,N,N,2.768,4.425,1.0,0.3,s15_t1.0_a0.3_062.gff
263,101,N,N,2.890,4.043,1.0,0.3,s15_t1.0_a0.3_063.gff
264,1253,N,N,4.793,5.739,1.0,0.3,s15_t1.0_a0.3_064.gff
265,234,N,N,3.225,5.003,1.0,0.3,s15_t1.0_a0.3_065.gff
266,2719,N,N,7.133,9.252,1.0,0.3,s15_t1.0_a0.3_066.gff
267,5,N,N,2.558,7.722,1.0,0.3,s15_t1.0_a0.3_067.gff
268,472,N,N,3.454,2.339,1.0,0.3,s15_t1.0_a0.3_068.gff
269,136,N,N,3.009,3.696,1.0,0.3,s15_t1.0_a0.3_069.gff
270,49,N,N,2.668,3.670,1.0,0.3,s15_t1.0_a0.3_070.gff
271,7817,N,N,17.361,12.680,1.0,0.3,s15_t1.0_a0.3_071.gff
272,NA,Y,N,601.451,602.989,1.0,0.3,s15_t1.0_a0.3_072.gff
273,3119,N,N,7.898,10.764,1.0,0.3,s15_t1.0_a0.3_073.gff
274,261,N,N,3.205,7.579,1.0,0.3,s15_t1.0_a0.3_074.gff
275,1148,N,N,4.418,5.117,1.0,0.3,s15_t1.0_a0.3_075.gff
276,74,N,N,2.757,9.340,1.0,0.3,s15_t1.0_a0.3_076.gff
277,1972,N,N,6.615,6.801,1.0,0.3,s15_t1.0_a0.3_077.gff
278,693,N,N,4.119,2.951,1.0,0.3,s15_t1.0_a0.3_078.gff
279,511,N,N,3.753,11.693,1.0,0.3,s15_t1.0_a0.3_079.gff
280,632,N,N,3.881,6.246,1.0,0.3,s15_t1.0_a0.3_080.gff
281,142,N,N,2.913,3.656,1.0,0.3,s15_t1.0_a0.3_081.gff
282,231,N,N,3.246,4.396,1.0,0.3,s15_t1.0_a0.3_082.gff
283,1784,N,N,6.351,6.859,1.0,0.3,s15_t1.0_a0.3_083.gff
284,60,N,N,2.740,7.629,1.0,0.3,s15_t1.0_a0.3_084.gff
285,381,N,N,3.499,6.171,1.0,0.3,s15_t1.0_a0.3_085.gff
286,81,N,N,2.765,1.586,1.0,0.3,s15_t1.0_a0.3_086.gff
287,34,N,N,2.716,11.145,1.0,0.3,s15_t1.0_a0.3_087.gff
288,51,N,N,2.698,2.782,1.0,0.3,s15_t1.0_a0.3_088.gff
289,76,N,N,2.701,5.626,1.0,0.3,s15_t1.0_a0.3_089.gff
290,451,N,N,3.606,2.498,1.0,0.3,s15_t1.0_a0.3_090.gff
291,42,N,N,2.667,2.438,1.0,0.3,s15_t1.0_a0.3_091.gff
292,505,N,N,3.736,7.087,1.0,0.3,s15_t1.0_a0.3_092.gff
293,3522,N,N,8.275,6.869,1.0,0.3,s15_t1.0_a0.3_093.gff
294,245,N,N,3.130,2.570,1.0,0.3,s15_t1.0_a0.3_094.gff
295,696,N,N,3.912,7.148,1.0,0.3,s15_t1.0_a0.3_095.gff
296,144,N,N,2.954,3.565,1.0,0.3,s15_t1.0_a0.3_096.gff
297,456,N,N,3.569,3.508,1.0,0.3,s15_t1.0_a0.3_097.gff
298,85,N,N,2.796,2.762,1.0,0.3,s15_t1.0_a0.3_098.gff
299,1888,N,N,6.178,5.535,1.0,0.3,s15_t1.0_a0.3_099.gff
300,122,N,N,2.910,6.406,1.0,0.3,s15_t1.0_a0.3_100.gff
301,607,N,N,3.857,6.578,1.0,0.4,s15_t1.0_a0.4_001.gff
302,277,N,N,3.312,3.848,1.0,0.4,s15_t1.0_a0.4_002.gff
303,95,N,N,2.840,11.242,1.0,0.4,s15_t1.0_a0.4_003.gff
304,191,N,N,3.104,2.128,1.0,0.4,s15_t1.0_a0.4_004.gff
305,33,N,N,2.653,4.610,1.0,0.4,s15_t1.0_a0.4_005.gff
306,9922,N,N,23.781,18.571,1.0,0.4,s15_t1.0_a0.4_006.gff
307,55,N,N,2.728,11.142,1.0,0.4,s15_t1.0_a0.4_007.gff
308,45,N,N,2.673,3.618,1.0,0.4,s15_t1.0_a0.4_008.gff
309,2339,N,N,6.990,4.549,1.0,0.4,s15_t1.0_a0.4_009.gff
310,9,N,N,2.569,6.611,1.0,0.4,s15_t1.0_a0.4_010.gff
311,21,N,N,2.642,9.360,1.0,0.4,s15_t1.0_a0.4_011.gff
