# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.goal
# Cluster job ID:            7827436
# Cluster node:              hnode42
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
202,176,N,N,3.256,1.858,1.0,0.3,s15_t1.0_a0.3_002.gff
203,540,N,N,4.117,2.195,1.0,0.3,s15_t1.0_a0.3_003.gff
204,708,N,N,4.217,2.862,1.0,0.3,s15_t1.0_a0.3_004.gff
205,1823,N,N,6.919,3.702,1.0,0.3,s15_t1.0_a0.3_005.gff
206,451,N,N,3.731,1.982,1.0,0.3,s15_t1.0_a0.3_006.gff
207,140,N,N,3.134,1.786,1.0,0.3,s15_t1.0_a0.3_007.gff
208,313,N,N,3.567,1.862,1.0,0.3,s15_t1.0_a0.3_008.gff
209,884,N,N,4.386,2.694,1.0,0.3,s15_t1.0_a0.3_009.gff
210,2086,N,N,6.864,3.631,1.0,0.3,s15_t1.0_a0.3_010.gff
211,192,N,N,3.306,2.188,1.0,0.3,s15_t1.0_a0.3_011.gff
212,75,N,N,2.920,2.521,1.0,0.3,s15_t1.0_a0.3_012.gff
213,190,N,N,3.312,1.837,1.0,0.3,s15_t1.0_a0.3_013.gff
214,113,N,N,3.017,1.830,1.0,0.3,s15_t1.0_a0.3_014.gff
215,678,N,N,4.732,2.490,1.0,0.3,s15_t1.0_a0.3_015.gff
216,129,N,N,3.107,1.936,1.0,0.3,s15_t1.0_a0.3_016.gff
217,70,N,N,2.866,1.642,1.0,0.3,s15_t1.0_a0.3_017.gff
218,632,N,N,4.245,2.370,1.0,0.3,s15_t1.0_a0.3_018.gff
219,792,N,N,4.406,3.923,1.0,0.3,s15_t1.0_a0.3_019.gff
220,7,N,N,2.714,1.649,1.0,0.3,s15_t1.0_a0.3_020.gff
221,7,N,N,2.707,1.587,1.0,0.3,s15_t1.0_a0.3_021.gff
222,22,N,N,2.642,1.458,1.0,0.3,s15_t1.0_a0.3_022.gff
223,201,N,N,3.286,1.724,1.0,0.3,s15_t1.0_a0.3_023.gff
224,19,N,N,2.696,1.428,1.0,0.3,s15_t1.0_a0.3_024.gff
225,177,N,N,3.223,1.867,1.0,0.3,s15_t1.0_a0.3_025.gff
226,2695,N,N,7.660,4.441,1.0,0.3,s15_t1.0_a0.3_026.gff
227,161,N,N,3.206,1.723,1.0,0.3,s15_t1.0_a0.3_027.gff
