# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.r.goal
# Cluster job ID:            7827437
# Cluster node:              hnode13
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
134,551,N,N,4.007,2.187,1.0,0.2,s15_t1.0_a0.2_034.gff
135,2679,N,N,8.275,4.742,1.0,0.2,s15_t1.0_a0.2_035.gff
136,92,N,N,2.927,1.796,1.0,0.2,s15_t1.0_a0.2_036.gff
137,162,N,N,3.005,1.844,1.0,0.2,s15_t1.0_a0.2_037.gff
138,443,N,N,3.503,3.140,1.0,0.2,s15_t1.0_a0.2_038.gff
139,167,N,N,3.023,2.541,1.0,0.2,s15_t1.0_a0.2_039.gff
140,886,N,N,5.135,2.838,1.0,0.2,s15_t1.0_a0.2_040.gff
141,470,N,N,4.029,2.557,1.0,0.2,s15_t1.0_a0.2_041.gff
142,22,N,N,2.705,2.386,1.0,0.2,s15_t1.0_a0.2_042.gff
143,149,N,N,3.190,1.697,1.0,0.2,s15_t1.0_a0.2_043.gff
144,645,N,N,4.299,2.303,1.0,0.2,s15_t1.0_a0.2_044.gff
145,768,N,N,4.448,2.398,1.0,0.2,s15_t1.0_a0.2_045.gff
146,1075,N,N,5.740,3.214,1.0,0.2,s15_t1.0_a0.2_046.gff
147,1976,N,N,17.199,10.611,1.0,0.2,s15_t1.0_a0.2_047.gff
148,51,N,N,2.803,1.838,1.0,0.2,s15_t1.0_a0.2_048.gff
149,858,N,N,5.016,2.420,1.0,0.2,s15_t1.0_a0.2_049.gff
150,1020,N,N,5.804,2.804,1.0,0.2,s15_t1.0_a0.2_050.gff
151,373,N,N,3.695,2.424,1.0,0.2,s15_t1.0_a0.2_051.gff
152,224,N,N,3.397,3.940,1.0,0.2,s15_t1.0_a0.2_052.gff
153,607,N,N,4.285,3.366,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1550,N,N,6.421,3.182,1.0,0.2,s15_t1.0_a0.2_054.gff
155,604,N,N,4.432,3.303,1.0,0.2,s15_t1.0_a0.2_055.gff
156,522,N,N,4.170,2.227,1.0,0.2,s15_t1.0_a0.2_056.gff
157,86,N,N,2.995,1.643,1.0,0.2,s15_t1.0_a0.2_057.gff
158,112,N,N,3.144,1.854,1.0,0.2,s15_t1.0_a0.2_058.gff
159,35,N,N,2.779,1.632,1.0,0.2,s15_t1.0_a0.2_059.gff
160,1332,N,N,5.664,3.006,1.0,0.2,s15_t1.0_a0.2_060.gff
161,37,N,N,2.771,1.692,1.0,0.2,s15_t1.0_a0.2_061.gff
162,282,N,N,3.529,2.140,1.0,0.2,s15_t1.0_a0.2_062.gff
163,282,N,N,3.522,2.011,1.0,0.2,s15_t1.0_a0.2_063.gff
164,87,N,N,3.034,1.795,1.0,0.2,s15_t1.0_a0.2_064.gff
165,130,N,N,3.168,1.781,1.0,0.2,s15_t1.0_a0.2_065.gff
166,1287,N,N,6.320,3.069,1.0,0.2,s15_t1.0_a0.2_066.gff
167,1197,N,N,6.082,2.907,1.0,0.2,s15_t1.0_a0.2_067.gff
168,127,N,N,3.107,1.716,1.0,0.2,s15_t1.0_a0.2_068.gff
169,336,N,N,3.566,2.054,1.0,0.2,s15_t1.0_a0.2_069.gff
170,5,N,N,3.202,3.236,1.0,0.2,s15_t1.0_a0.2_070.gff
171,98,N,N,3.000,2.685,1.0,0.2,s15_t1.0_a0.2_071.gff
172,444,N,N,3.817,2.094,1.0,0.2,s15_t1.0_a0.2_072.gff
173,19,N,N,2.700,2.564,1.0,0.2,s15_t1.0_a0.2_073.gff
174,1489,N,N,6.691,4.607,1.0,0.2,s15_t1.0_a0.2_074.gff
175,411,N,N,3.553,2.991,1.0,0.2,s15_t1.0_a0.2_075.gff
176,350,N,N,3.553,2.195,1.0,0.2,s15_t1.0_a0.2_076.gff
177,90,N,N,2.864,1.593,1.0,0.2,s15_t1.0_a0.2_077.gff
178,127,N,N,3.007,1.764,1.0,0.2,s15_t1.0_a0.2_078.gff
179,66,N,N,2.756,1.480,1.0,0.2,s15_t1.0_a0.2_079.gff
180,2374,N,N,8.396,4.575,1.0,0.2,s15_t1.0_a0.2_080.gff
181,932,N,N,5.630,3.930,1.0,0.2,s15_t1.0_a0.2_081.gff
182,844,N,N,5.183,2.495,1.0,0.2,s15_t1.0_a0.2_082.gff
183,92,N,N,2.885,1.874,1.0,0.2,s15_t1.0_a0.2_083.gff
184,176,N,N,3.082,2.198,1.0,0.2,s15_t1.0_a0.2_084.gff
185,43,N,N,2.666,1.728,1.0,0.2,s15_t1.0_a0.2_085.gff
186,842,N,N,4.236,2.379,1.0,0.2,s15_t1.0_a0.2_086.gff
187,2131,N,N,7.522,4.060,1.0,0.2,s15_t1.0_a0.2_087.gff
188,1227,N,N,6.692,4.231,1.0,0.2,s15_t1.0_a0.2_088.gff
189,97,N,N,2.934,1.670,1.0,0.2,s15_t1.0_a0.2_089.gff
190,45,N,N,2.622,1.413,1.0,0.2,s15_t1.0_a0.2_090.gff
191,145,N,N,3.147,1.813,1.0,0.2,s15_t1.0_a0.2_091.gff
192,104,N,N,2.897,1.671,1.0,0.2,s15_t1.0_a0.2_092.gff
193,295,N,N,3.422,2.072,1.0,0.2,s15_t1.0_a0.2_093.gff
194,836,N,N,4.316,2.782,1.0,0.2,s15_t1.0_a0.2_094.gff
195,187,N,N,3.181,1.844,1.0,0.2,s15_t1.0_a0.2_095.gff
