# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.macc.r.goal
# Cluster job ID:            7369706
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -macc -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
299,225,N,N,3.190,3.013,1.0,0.3,s15_t1.0_a0.3_099.gff
300,64,N,N,2.496,1.388,1.0,0.3,s15_t1.0_a0.3_100.gff
301,126,N,N,2.904,2.392,1.0,0.4,s15_t1.0_a0.4_001.gff
302,134,N,N,2.755,1.487,1.0,0.4,s15_t1.0_a0.4_002.gff
303,42,N,N,2.407,1.934,1.0,0.4,s15_t1.0_a0.4_003.gff
304,97,N,N,2.692,5.288,1.0,0.4,s15_t1.0_a0.4_004.gff
305,15,N,N,2.289,2.057,1.0,0.4,s15_t1.0_a0.4_005.gff
306,740,N,N,8.065,6.999,1.0,0.4,s15_t1.0_a0.4_006.gff
307,14,N,N,2.355,1.277,1.0,0.4,s15_t1.0_a0.4_007.gff
308,19,N,N,2.385,8.244,1.0,0.4,s15_t1.0_a0.4_008.gff
309,363,N,N,3.668,2.112,1.0,0.4,s15_t1.0_a0.4_009.gff
