# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.goal
# Cluster job ID:            7369705
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
241,471,N,N,3.355,2.365,1.0,0.3,s15_t1.0_a0.3_041.gff
242,141,N,N,2.553,1.396,1.0,0.3,s15_t1.0_a0.3_042.gff
243,390,N,N,3.222,4.213,1.0,0.3,s15_t1.0_a0.3_043.gff
244,165,N,N,2.625,6.149,1.0,0.3,s15_t1.0_a0.3_044.gff
245,130,N,N,2.561,2.319,1.0,0.3,s15_t1.0_a0.3_045.gff
246,332,N,N,3.170,5.893,1.0,0.3,s15_t1.0_a0.3_046.gff
247,134,N,N,2.703,4.906,1.0,0.3,s15_t1.0_a0.3_047.gff
248,38,N,N,2.335,1.919,1.0,0.3,s15_t1.0_a0.3_048.gff
249,303,N,N,3.010,6.158,1.0,0.3,s15_t1.0_a0.3_049.gff
250,167,N,N,2.712,7.478,1.0,0.3,s15_t1.0_a0.3_050.gff
251,30,N,N,2.315,3.347,1.0,0.3,s15_t1.0_a0.3_051.gff
252,485,N,N,3.209,3.326,1.0,0.3,s15_t1.0_a0.3_052.gff
253,89,N,N,2.420,4.904,1.0,0.3,s15_t1.0_a0.3_053.gff
254,375,N,N,3.176,4.845,1.0,0.3,s15_t1.0_a0.3_054.gff
255,192,N,N,2.668,3.949,1.0,0.3,s15_t1.0_a0.3_055.gff
256,413,N,N,3.176,2.380,1.0,0.3,s15_t1.0_a0.3_056.gff
257,1608,N,N,5.253,8.271,1.0,0.3,s15_t1.0_a0.3_057.gff
258,653,N,N,3.508,1.918,1.0,0.3,s15_t1.0_a0.3_058.gff
259,228,N,N,2.862,2.249,1.0,0.3,s15_t1.0_a0.3_059.gff
260,510,N,N,3.420,5.456,1.0,0.3,s15_t1.0_a0.3_060.gff
261,1490,N,N,5.156,11.872,1.0,0.3,s15_t1.0_a0.3_061.gff
262,56,N,N,2.420,3.865,1.0,0.3,s15_t1.0_a0.3_062.gff
263,83,N,N,2.582,1.566,1.0,0.3,s15_t1.0_a0.3_063.gff
264,739,N,N,3.785,4.771,1.0,0.3,s15_t1.0_a0.3_064.gff
265,180,N,N,2.791,2.003,1.0,0.3,s15_t1.0_a0.3_065.gff
266,1476,N,N,4.544,9.017,1.0,0.3,s15_t1.0_a0.3_066.gff
